order_id,customer_id,product_id,quantity,order_date,name,age,gender,city,product_name,category,price,year,month
O01472,C0111,P024,4,2023-09-10,Paul,56,Male,Lake Laurenberg,Night,Footwear,742.42,2023,September
O01473,C0002,P016,5,2023-09-22,William,46,Male,Port Charlesshire,Mind,Footwear,929.88,2023,September
O01474,C0179,P009,1,2023-09-26,Jennifer,50,Female,Howardton,Manage,Accessories,258.37,2023,September
O01475,C0214,P062,5,2023-09-27,Jennifer,36,Male,Judithstad,Program,Clothing,315.16,2023,September
O01476,C0159,P073,4,2023-09-23,Julie,53,Male,Moralesmouth,Second,Electronics,131.85,2023,September
O01477,C0461,P044,4,2023-09-19,Michele,22,Female,North Keith,Detail,Home,505.21,2023,September
O01478,C0244,P093,5,2023-09-22,Jeremiah,37,Female,New Laurenview,Why,Clothing,508.36,2023,September
O01479,C0068,P098,2,2023-09-05,Kathy,35,Female,Gambleport,Decision,Accessories,567.31,2023,September
O01480,C0259,P082,4,2023-09-23,Stephanie,47,Female,East Jenniferfurt,West,Footwear,545.01,2023,September
O01481,C0390,P058,4,2023-09-13,James,63,Male,Diazbury,Job,Accessories,535.79,2023,September
O01482,C0077,P094,3,2023-09-17,Angela,25,Male,Port Jasonton,North,Electronics,613.4,2023,September
O01483,C0046,P080,5,2023-09-24,Jonathan,31,Male,Carolhaven,Organization,Footwear,642.94,2023,September
O01484,C0210,P050,2,2023-09-08,Adam,54,Male,Johnburgh,Operation,Accessories,626.12,2023,September
O01485,C0461,P051,3,2023-09-04,Michele,22,Female,North Keith,Part,Footwear,121.31,2023,September
O01486,C0277,P006,4,2023-09-11,James,37,Female,West Melissaville,Keep,Electronics,990.01,2023,September
O01487,C0377,P036,1,2023-09-17,Joshua,46,Male,North Isabella,News,Clothing,877.81,2023,September
O01488,C0444,P022,1,2023-09-19,Alexandra,57,Female,West Jessicaberg,Tax,Home,185.33,2023,September
O01489,C0293,P081,3,2023-09-07,James,63,Female,Harperport,Change,Accessories,695.48,2023,September
O01490,C0288,P083,1,2023-09-27,Chelsea,42,Male,Fieldsport,Ready,Accessories,255.54,2023,September
O01491,C0330,P072,1,2023-09-25,Ashley,36,Male,North Leeland,Phone,Footwear,847.22,2023,September
O01492,C0099,P080,5,2023-09-12,Christine,18,Female,Rebeccaton,Organization,Footwear,642.94,2023,September
O01493,C0296,P097,1,2023-09-15,Angela,52,Male,Port Cristianhaven,Away,Home,932.46,2023,September
O01494,C0491,P073,5,2023-09-04,Tyler,33,Female,East Samanthaborough,Second,Electronics,131.85,2023,September
O01495,C0097,P097,4,2023-09-05,Sarah,26,Male,Anaview,Away,Home,932.46,2023,September
O01496,C0258,P003,1,2023-09-23,Paul,48,Female,East Amyton,Number,Home,339.92,2023,September
O01497,C0338,P069,2,2023-09-14,James,63,Male,Davidberg,Prepare,Accessories,345.37,2023,September
O01498,C0493,P003,3,2023-09-27,Kristopher,45,Female,Brownfort,Number,Home,339.92,2023,September
O01499,C0403,P027,2,2023-09-14,Andrew,39,Female,South Randyside,Ahead,Clothing,144.07,2023,September
O01500,C0425,P091,5,2023-09-03,Susan,30,Male,East Tina,Foot,Clothing,157.58,2023,September
O01501,C0228,P011,5,2023-09-03,Michael,23,Female,Lindsaybury,Senior,Electronics,761.43,2023,September
O01502,C0311,P042,4,2023-09-02,Nathaniel,29,Male,Amandamouth,Find,Accessories,304.87,2023,September
O01503,C0346,P013,2,2023-10-02,Patrick,48,Male,Simsport,Drive,Electronics,474.22,2023,October
O01504,C0391,P072,2,2023-10-16,Lindsay,33,Male,Whiteport,Phone,Footwear,847.22,2023,October
O01505,C0156,P073,4,2023-10-28,Lauren,32,Male,Port Kathryn,Second,Electronics,131.85,2023,October
O01506,C0229,P011,5,2023-10-30,Eric,39,Male,Melissafurt,Senior,Electronics,761.43,2023,October
O01507,C0105,P019,3,2023-10-01,Donald,25,Male,Gloriaton,Feeling,Accessories,128.68,2023,October
O01508,C0277,P022,2,2023-10-11,James,37,Female,West Melissaville,Tax,Home,185.33,2023,October
O01509,C0276,P055,5,2023-10-14,Angela,20,Male,Mcdonaldfurt,According,Footwear,143.58,2023,October
O01510,C0232,P006,1,2023-10-06,Kenneth,50,Male,Jenniferstad,Keep,Electronics,990.01,2023,October
O01511,C0417,P060,5,2023-10-14,Tiffany,23,Female,Ericatown,Management,Home,789.65,2023,October
O01512,C0149,P084,2,2023-10-01,Matthew,49,Female,East Robertberg,Pay,Home,348.97,2023,October
O01513,C0001,P008,4,2023-10-28,Jennifer,56,Male,Morrisonmouth,Table,Clothing,810.83,2023,October
O01514,C0140,P077,3,2023-10-17,Aaron,44,Female,North Felicia,Government,Clothing,233.11,2023,October
O01515,C0430,P088,4,2023-10-11,Angela,36,Female,Lake Lee,Trip,Electronics,403.85,2023,October
O01516,C0180,P081,2,2023-10-13,John,18,Male,Hollyland,Change,Accessories,695.48,2023,October
O01517,C0300,P066,3,2023-10-09,Lisa,50,Female,Justinville,Such,Accessories,572.04,2023,October
O01518,C0024,P021,5,2023-10-03,Amber,38,Male,Travisfurt,Art,Electronics,938.65,2023,October
O01519,C0289,P009,3,2023-10-04,Robert,52,Female,Amyport,Manage,Accessories,258.37,2023,October
O01520,C0046,P051,1,2023-10-04,Jonathan,31,Male,Carolhaven,Part,Footwear,121.31,2023,October
O01521,C0426,P018,5,2023-10-18,Desiree,59,Male,Anthonymouth,Maybe,Accessories,965.2,2023,October
O01522,C0144,P056,2,2023-10-06,Kimberly,43,Female,Lake Randyfort,While,Footwear,795.06,2023,October
O01523,C0313,P065,3,2023-10-10,Anthony,39,Female,Anthonymouth,Environmental,Electronics,38.36,2023,October
O01524,C0453,P088,3,2023-10-05,Jasmine,29,Male,West Katrina,Trip,Electronics,403.85,2023,October
O01525,C0326,P034,4,2023-10-06,Daniel,45,Male,East James,Many,Electronics,525.45,2023,October
O01526,C0140,P032,3,2023-10-09,Aaron,44,Female,North Felicia,Most,Clothing,815.5,2023,October
O01527,C0175,P027,4,2023-10-25,Jacqueline,28,Male,Fisherport,Ahead,Clothing,144.07,2023,October
O01528,C0492,P077,3,2023-10-03,Douglas,19,Male,Jonathanport,Government,Clothing,233.11,2023,October
O01529,C0009,P089,2,2023-10-05,Jennifer,40,Male,Millsberg,Value,Accessories,464.7,2023,October
O01530,C0331,P001,5,2023-10-10,Michael,21,Male,Josephborough,Stage,Clothing,534.93,2023,October
O01531,C0244,P001,1,2023-10-31,Jeremiah,37,Female,New Laurenview,Stage,Clothing,534.93,2023,October
O01532,C0345,P023,4,2023-10-14,Brian,63,Male,New Jeffreyton,Seem,Footwear,71.16,2023,October
O01533,C0285,P090,4,2023-10-22,Connie,57,Female,Geoffreychester,Perform,Electronics,947.55,2023,October
O01534,C0391,P051,5,2023-10-06,Lindsay,33,Male,Whiteport,Part,Footwear,121.31,2023,October
O01535,C0042,P084,1,2023-10-02,Chris,56,Male,Janetmouth,Pay,Home,348.97,2023,October
O01536,C0276,P004,4,2023-10-20,Angela,20,Male,Mcdonaldfurt,Evening,Clothing,138.74,2023,October
O01537,C0345,P016,3,2023-10-31,Brian,63,Male,New Jeffreyton,Mind,Footwear,929.88,2023,October
O01538,C0498,P049,5,2023-10-11,Spencer,29,Female,Harrisside,Town,Electronics,906.94,2023,October
O01539,C0184,P050,2,2023-10-06,Diane,20,Male,Port Kennethtown,Operation,Accessories,626.12,2023,October
O01540,C0430,P099,1,2023-10-01,Angela,36,Female,Lake Lee,So,Electronics,698.17,2023,October
O01541,C0064,P060,3,2023-10-23,James,23,Female,Jefferyshire,Management,Home,789.65,2023,October
O01542,C0480,P025,4,2023-10-02,Jamie,51,Female,Nicolebury,General,Accessories,576.6,2023,October
O01543,C0005,P029,1,2023-10-10,Taylor,25,Male,Josephland,Believe,Electronics,205.62,2023,October
O01544,C0389,P036,3,2023-10-13,Jason,25,Female,Maysburgh,News,Clothing,877.81,2023,October
O01545,C0099,P012,5,2023-10-04,Christine,18,Female,Rebeccaton,Section,Footwear,597.66,2023,October
O01546,C0321,P039,2,2023-10-11,Matthew,44,Female,Mcbrideside,Bed,Clothing,441.94,2023,October
O01547,C0120,P064,3,2023-10-05,Danielle,40,Male,Underwoodchester,Likely,Home,745.23,2023,October
O01548,C0019,P036,4,2023-10-14,Karen,41,Female,South Denise,News,Clothing,877.81,2023,October
O01549,C0464,P091,5,2023-10-29,Danielle,63,Male,Lake Calvin,Foot,Clothing,157.58,2023,October
O01550,C0108,P001,2,2023-10-11,William,50,Male,Jonathanport,Stage,Clothing,534.93,2023,October
O01551,C0421,P082,4,2023-10-09,Michael,64,Female,New Abigailton,West,Footwear,545.01,2023,October
O01552,C0057,P036,5,2023-10-13,Anthony,52,Male,New Douglasberg,News,Clothing,877.81,2023,October
O01553,C0257,P064,2,2023-10-31,Alexis,40,Female,Gonzalezside,Likely,Home,745.23,2023,October
O01554,C0283,P025,5,2023-10-27,Lori,53,Female,West Stevenville,General,Accessories,576.6,2023,October
O01555,C0345,P088,5,2023-10-29,Brian,63,Male,New Jeffreyton,Trip,Electronics,403.85,2023,October
O01556,C0290,P023,1,2023-10-04,Thomas,42,Male,East Brendaton,Seem,Footwear,71.16,2023,October
O01557,C0302,P017,1,2023-10-02,James,50,Female,East Frank,Happen,Accessories,831.47,2023,October
O01558,C0066,P034,5,2023-10-07,Jason,21,Male,West Phillipbury,Many,Electronics,525.45,2023,October
O01559,C0439,P030,5,2023-10-08,Julie,18,Female,North Traci,Ask,Footwear,167.84,2023,October
O01560,C0374,P036,2,2023-10-25,Rodney,26,Female,Jamesborough,News,Clothing,877.81,2023,October
O01561,C0435,P087,1,2023-10-20,Stephanie,40,Female,Dianaview,Body,Footwear,585.47,2023,October
O01562,C0497,P089,5,2023-10-19,Susan,41,Male,Annaside,Value,Accessories,464.7,2023,October
O01563,C0315,P033,5,2023-10-08,Heather,47,Male,Timothyton,The,Footwear,666.87,2023,October
O01564,C0453,P059,1,2023-10-16,Jasmine,29,Male,West Katrina,Network,Home,894.42,2023,October
O01565,C0481,P055,1,2023-10-17,Caitlin,48,Male,Michaelville,According,Footwear,143.58,2023,October
O01566,C0438,P042,4,2023-10-25,Joseph,18,Male,North Patrick,Find,Accessories,304.87,2023,October
O01567,C0433,P053,3,2023-10-17,Richard,54,Female,North Robertbury,Be,Home,629.57,2023,October
O01568,C0063,P088,5,2023-10-13,Ashley,19,Male,Carolchester,Trip,Electronics,403.85,2023,October
O01569,C0239,P064,3,2023-10-31,Barbara,53,Female,Mayerstad,Likely,Home,745.23,2023,October
O01570,C0265,P098,1,2023-10-04,James,19,Female,North Adamton,Decision,Accessories,567.31,2023,October
O01571,C0453,P093,2,2023-10-09,Jasmine,29,Male,West Katrina,Why,Clothing,508.36,2023,October
O01572,C0025,P036,4,2023-10-02,Joseph,50,Male,South Ashley,News,Clothing,877.81,2023,October
O01573,C0273,P058,3,2023-10-11,Holly,52,Male,Lake Shaunchester,Job,Accessories,535.79,2023,October
O01574,C0003,P051,2,2023-10-15,Ellen,32,Male,South Thomasmouth,Part,Footwear,121.31,2023,October
O01575,C0172,P011,5,2023-10-18,Kelsey,61,Female,Karihaven,Senior,Electronics,761.43,2023,October
O01576,C0414,P004,2,2023-10-14,Rachel,22,Female,New Elizabethland,Evening,Clothing,138.74,2023,October
O01577,C0354,P055,1,2023-10-03,Bryan,35,Male,Port Amyfurt,According,Footwear,143.58,2023,October
O01578,C0470,P032,2,2023-10-16,David,38,Female,Tiffanyland,Most,Clothing,815.5,2023,October
O01579,C0085,P043,3,2023-10-01,Autumn,64,Female,Salasborough,Force,Clothing,748.87,2023,October
O01580,C0033,P081,1,2023-10-14,Rebekah,33,Female,South Toniland,Change,Accessories,695.48,2023,October
O01581,C0015,P062,4,2023-10-21,Larry,41,Male,Lake Tammyland,Program,Clothing,315.16,2023,October
O01582,C0414,P004,5,2023-10-08,Rachel,22,Female,New Elizabethland,Evening,Clothing,138.74,2023,October
O01583,C0409,P081,3,2023-10-30,Evan,54,Female,South Thomasview,Change,Accessories,695.48,2023,October
O01584,C0431,P033,2,2023-10-29,Scott,45,Female,Popeburgh,The,Footwear,666.87,2023,October
O01585,C0056,P061,2,2023-10-01,Sarah,64,Male,Christiantown,Stage,Clothing,155.92,2023,October
O01586,C0491,P044,1,2023-10-09,Tyler,33,Female,East Samanthaborough,Detail,Home,505.21,2023,October
O01587,C0421,P043,5,2023-10-18,Michael,64,Female,New Abigailton,Force,Clothing,748.87,2023,October
O01588,C0407,P031,1,2023-10-31,Adrian,32,Female,South Jeffreychester,Eat,Clothing,168.44,2023,October
O01589,C0398,P077,5,2023-10-19,Kyle,19,Male,Mariahaven,Government,Clothing,233.11,2023,October
O01590,C0294,P017,5,2023-11-25,Jennifer,35,Male,Larryberg,Happen,Accessories,831.47,2023,November
O01591,C0132,P046,4,2023-11-04,Sean,64,Male,Ryanborough,Around,Electronics,900.08,2023,November
O01592,C0247,P093,5,2023-11-21,Keith,58,Female,Port Lydiamouth,Why,Clothing,508.36,2023,November
O01593,C0228,P024,2,2023-11-15,Michael,23,Female,Lindsaybury,Night,Footwear,742.42,2023,November
O01594,C0071,P006,1,2023-11-19,Jacqueline,51,Male,South Evan,Keep,Electronics,990.01,2023,November
O01595,C0066,P040,5,2023-11-04,Jason,21,Male,West Phillipbury,Some,Electronics,380.06,2023,November
O01596,C0224,P066,3,2023-11-03,Christina,55,Female,New Ashlee,Such,Accessories,572.04,2023,November
O01597,C0160,P075,5,2023-11-02,Kelly,30,Female,Gomezfurt,Some,Accessories,798.31,2023,November
O01598,C0398,P019,2,2023-11-30,Kyle,19,Male,Mariahaven,Feeling,Accessories,128.68,2023,November
O01599,C0241,P040,5,2023-11-02,William,43,Male,Berryside,Some,Electronics,380.06,2023,November
O01600,C0176,P038,3,2023-11-13,Jennifer,45,Male,Christopherville,Black,Electronics,817.52,2023,November
O01601,C0497,P002,5,2023-11-11,Susan,41,Male,Annaside,Least,Accessories,56.56,2023,November
O01602,C0301,P085,2,2023-11-29,Kevin,21,Female,Priceberg,Really,Electronics,185.69,2023,November
O01603,C0030,P031,5,2023-11-28,Colin,44,Female,West Tonytown,Eat,Clothing,168.44,2023,November
O01604,C0420,P072,1,2023-11-23,James,47,Male,Bethshire,Phone,Footwear,847.22,2023,November
O01605,C0217,P045,2,2023-11-03,Kara,43,Female,Melissatown,Compare,Footwear,236.05,2023,November
O01606,C0500,P026,2,2023-11-26,Jasmine,50,Male,North Mark,North,Accessories,842.62,2023,November
O01607,C0403,P009,3,2023-11-05,Andrew,39,Female,South Randyside,Manage,Accessories,258.37,2023,November
O01608,C0097,P086,4,2023-11-02,Sarah,26,Male,Anaview,Edge,Home,908.91,2023,November
O01609,C0356,P089,4,2023-11-30,Nathan,59,Male,Gonzalezfort,Value,Accessories,464.7,2023,November
O01610,C0308,P089,3,2023-11-26,Jeffrey,20,Female,Lake Robin,Value,Accessories,464.7,2023,November
O01611,C0437,P075,5,2023-11-15,Elizabeth,29,Female,West Patricia,Some,Accessories,798.31,2023,November
O01612,C0494,P043,5,2023-11-02,Kristi,49,Female,South Jamie,Force,Clothing,748.87,2023,November
O01613,C0154,P054,3,2023-11-10,Brittany,56,Female,West Jessica,Follow,Electronics,338.23,2023,November
O01614,C0084,P014,4,2023-11-20,Michael,35,Male,Robinsonhaven,Yes,Footwear,414.78,2023,November
O01615,C0449,P006,4,2023-11-21,James,22,Male,Lake Mary,Keep,Electronics,990.01,2023,November
O01616,C0113,P001,2,2023-11-14,Ryan,45,Male,North Thomashaven,Stage,Clothing,534.93,2023,November
O01617,C0355,P030,4,2023-11-03,Christine,42,Female,Zunigastad,Ask,Footwear,167.84,2023,November
O01618,C0320,P028,2,2023-11-04,Lance,44,Male,Port Monicamouth,Work,Home,796.29,2023,November
O01619,C0247,P095,3,2023-11-22,Keith,58,Female,Port Lydiamouth,Program,Clothing,23.02,2023,November
O01620,C0414,P095,4,2023-11-02,Rachel,22,Female,New Elizabethland,Program,Clothing,23.02,2023,November
O01621,C0106,P052,2,2023-11-18,George,52,Female,Nicholaston,List,Clothing,940.13,2023,November
O01622,C0423,P001,3,2023-11-02,Janice,57,Male,South Julia,Stage,Clothing,534.93,2023,November
O01623,C0006,P010,3,2023-11-10,Oscar,38,Female,Mullinsfort,Able,Home,683.1,2023,November
O01624,C0016,P072,1,2023-11-28,Danielle,20,Female,Port Luis,Phone,Footwear,847.22,2023,November
O01625,C0073,P038,4,2023-11-13,Mary,53,Male,West Richardborough,Black,Electronics,817.52,2023,November
O01626,C0100,P081,5,2023-11-13,Natalie,61,Male,East Earlfort,Change,Accessories,695.48,2023,November
O01627,C0468,P098,3,2023-11-04,Amy,43,Male,North Matthew,Decision,Accessories,567.31,2023,November
O01628,C0023,P004,2,2023-11-20,Krystal,19,Male,Brianland,Evening,Clothing,138.74,2023,November
O01629,C0102,P037,2,2023-11-25,Kayla,41,Female,South Waynefurt,Store,Home,395.48,2023,November
O01630,C0113,P034,2,2023-11-14,Ryan,45,Male,North Thomashaven,Many,Electronics,525.45,2023,November
O01631,C0174,P071,2,2023-11-08,Richard,47,Female,Hernandezton,Same,Electronics,115.08,2023,November
O01632,C0092,P026,1,2023-11-28,Laurie,32,Male,West Gregory,North,Accessories,842.62,2023,November
O01633,C0091,P034,1,2023-11-20,Crystal,46,Female,Gambleberg,Many,Electronics,525.45,2023,November
O01634,C0011,P087,2,2023-11-26,Sarah,28,Female,Port Nicholas,Body,Footwear,585.47,2023,November
O01635,C0195,P084,1,2023-11-22,Jason,32,Female,North Brandonport,Pay,Home,348.97,2023,November
O01636,C0174,P027,3,2023-11-20,Richard,47,Female,Hernandezton,Ahead,Clothing,144.07,2023,November
O01637,C0234,P031,3,2023-11-01,Gregory,23,Male,North Paula,Eat,Clothing,168.44,2023,November
O01638,C0415,P048,2,2023-11-15,Jeffrey,56,Female,Fostertown,Consumer,Clothing,545.84,2023,November
O01639,C0482,P068,5,2023-11-13,Gary,27,Female,Ryanland,Market,Accessories,877.38,2023,November
O01640,C0452,P056,1,2023-11-15,Melinda,20,Male,Osbornefort,While,Footwear,795.06,2023,November
O01641,C0061,P019,2,2023-11-26,Tonya,57,Female,New Joannburgh,Feeling,Accessories,128.68,2023,November
O01642,C0407,P025,2,2023-11-14,Adrian,32,Female,South Jeffreychester,General,Accessories,576.6,2023,November
O01643,C0273,P049,3,2023-11-29,Holly,52,Male,Lake Shaunchester,Town,Electronics,906.94,2023,November
O01644,C0163,P077,4,2023-11-20,Melissa,39,Male,Taylormouth,Government,Clothing,233.11,2023,November
O01645,C0326,P032,1,2023-11-20,Daniel,45,Male,East James,Most,Clothing,815.5,2023,November
O01646,C0391,P079,5,2023-11-04,Lindsay,33,Male,Whiteport,Dream,Clothing,721.44,2023,November
O01647,C0097,P069,3,2023-11-11,Sarah,26,Male,Anaview,Prepare,Accessories,345.37,2023,November
O01648,C0405,P020,3,2023-11-21,Katherine,59,Female,East Mary,Light,Accessories,732.21,2023,November
O01649,C0127,P007,3,2023-11-22,Brittney,44,Male,Beltranview,Finish,Clothing,325.74,2023,November
O01650,C0447,P017,5,2023-11-26,Amber,33,Female,Laurieton,Happen,Accessories,831.47,2023,November
O01651,C0496,P075,4,2023-11-01,Stephanie,37,Male,Santosport,Some,Accessories,798.31,2023,November
O01652,C0108,P094,1,2023-11-15,William,50,Male,Jonathanport,North,Electronics,613.4,2023,November
O01653,C0402,P061,5,2023-11-17,Shawna,42,Female,Austinberg,Stage,Clothing,155.92,2023,November
O01654,C0034,P022,5,2023-11-11,Raymond,32,Male,Torresshire,Tax,Home,185.33,2023,November
O01655,C0199,P097,5,2023-11-19,Benjamin,58,Male,Mooreburgh,Away,Home,932.46,2023,November
O01656,C0192,P064,5,2023-11-07,John,59,Female,West Dustinhaven,Likely,Home,745.23,2023,November
O01657,C0238,P023,3,2023-11-04,Felicia,37,Male,Jenniferbury,Seem,Footwear,71.16,2023,November
O01658,C0365,P048,5,2023-11-04,David,40,Female,East Kevinport,Consumer,Clothing,545.84,2023,November
O01659,C0356,P062,4,2023-11-01,Nathan,59,Male,Gonzalezfort,Program,Clothing,315.16,2023,November
O01660,C0243,P035,5,2023-11-20,Margaret,36,Male,Allenside,First,Clothing,362.04,2023,November
O01661,C0206,P082,5,2023-11-23,Jacob,19,Male,Jenkinsburgh,West,Footwear,545.01,2023,November
O01662,C0333,P005,2,2023-11-03,Christopher,34,Female,North Isaactown,Protect,Footwear,68.06,2023,November
O01663,C0113,P026,4,2023-11-19,Ryan,45,Male,North Thomashaven,North,Accessories,842.62,2023,November
O01664,C0442,P031,4,2023-11-26,Jacqueline,49,Female,West Staceystad,Eat,Clothing,168.44,2023,November
O01665,C0112,P040,4,2023-11-27,Shawn,58,Female,Kimfurt,Some,Electronics,380.06,2023,November
O01666,C0456,P049,5,2023-11-07,Zachary,54,Male,South Kristenburgh,Town,Electronics,906.94,2023,November
O01667,C0081,P048,3,2023-11-29,Heidi,38,Female,Figueroaborough,Consumer,Clothing,545.84,2023,November
O01668,C0485,P052,5,2023-12-03,Cameron,18,Male,New Deborahfurt,List,Clothing,940.13,2023,December
O01669,C0388,P084,1,2023-12-05,Carrie,18,Male,Turnerborough,Pay,Home,348.97,2023,December
O01670,C0242,P084,5,2023-12-25,Julie,20,Male,Robinsonstad,Pay,Home,348.97,2023,December
O01671,C0390,P020,4,2023-12-03,James,63,Male,Diazbury,Light,Accessories,732.21,2023,December
O01672,C0117,P030,2,2023-12-10,Daniel,29,Male,Scottbury,Ask,Footwear,167.84,2023,December
O01673,C0243,P030,5,2023-12-15,Margaret,36,Male,Allenside,Ask,Footwear,167.84,2023,December
O01674,C0301,P071,4,2023-12-17,Kevin,21,Female,Priceberg,Same,Electronics,115.08,2023,December
O01675,C0370,P060,3,2023-12-12,Stephen,43,Male,North Autumnborough,Management,Home,789.65,2023,December
O01676,C0406,P011,3,2023-12-08,Kirsten,23,Female,Lake Jacquelineview,Senior,Electronics,761.43,2023,December
O01677,C0434,P025,4,2023-12-19,Lawrence,43,Male,West Lisabury,General,Accessories,576.6,2023,December
O01678,C0395,P090,4,2023-12-02,Chelsea,32,Male,Foleymouth,Perform,Electronics,947.55,2023,December
O01679,C0108,P057,4,2023-12-15,William,50,Male,Jonathanport,On,Accessories,621.97,2023,December
O01680,C0437,P072,1,2023-12-17,Elizabeth,29,Female,West Patricia,Phone,Footwear,847.22,2023,December
O01681,C0192,P018,5,2023-12-20,John,59,Female,West Dustinhaven,Maybe,Accessories,965.2,2023,December
O01682,C0448,P017,3,2023-12-11,Jennifer,56,Male,New Robertville,Happen,Accessories,831.47,2023,December
O01683,C0483,P095,1,2023-12-14,Cody,36,Male,Lake Amandaport,Program,Clothing,23.02,2023,December
O01684,C0256,P085,3,2023-12-15,Ashley,42,Female,New Laurenland,Really,Electronics,185.69,2023,December
